naics_2007_us_code,wage_offer_from_9089,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089,case_status,class_of_admission
541519.0,101628.8,2.0,57,33,2,3,16
541614.0,145038.0,2.0,57,33,1,2,16
61131.0,80000.0,2.0,26,38,0,2,10
54133.0,80516.8,2.0,57,15,1,2,16
541511.0,88442.0,2.0,26,40,3,3,16
541330.0,104083.2,2.0,24,4,3,3,39
541990.0,59155.2,2.0,139,9,0,2,16
541330.0,107120.0,2.0,24,51,3,2,39
523110.0,285000.0,2.0,99,36,3,3,16
611310.0,46000.0,2.0,26,31,0,2,16
611310.0,72600.0,2.0,42,37,0,2,16
213112.0,110780.8,2.0,57,46,3,3,16
511210.0,133078.4,2.0,57,4,3,2,16
541519.0,76003.2,2.0,57,33,1,2,16
522210.0,85000.0,2.0,57,36,1,2,16
541511.0,95000.0,2.0,62,4,1,2,26
211.0,90397.0,2.0,58,46,3,2,16
541519.0,102420.0,2.0,57,4,1,2,16
541511.0,88442.0,2.0,57,40,3,2,16
336111.0,100000.0,2.0,24,4,2,2,16
51121.0,107661.0,2.0,12,51,1,2,26
541511.0,87443.0,2.0,57,46,1,2,16
541211.0,103834.0,2.0,57,33,3,2,16
621399.0,47383.0,2.0,58,4,0,2,16
325412.0,82014.4,2.0,57,33,3,2,16
541690.0,97053.0,2.0,57,21,2,2,16
541940.0,57886.0,2.0,101,9,0,2,16
541330.0,96179.2,2.0,57,23,3,2,16
611310.0,74000.0,2.0,24,16,0,2,16
541330.0,101067.2,2.0,57,23,3,2,16
621111.0,160000.0,2.0,24,7,0,2,16
5313.0,90896.0,2.0,57,9,3,2,16
541330.0,117187.2,2.0,57,23,2,2,16
54133.0,74859.2,2.0,26,23,1,3,16
32541.0,89400.0,2.0,57,40,2,2,16
541614.0,105000.0,2.0,57,9,1,2,16
541614.0,54000.0,2.0,57,40,1,2,16
611310.0,80.0,1.0,57,40,1,2,16
541710.0,94307.0,2.0,57,4,3,2,16
622110.0,166400.0,2.0,19,32,0,2,16
541511.0,116396.8,2.0,57,48,3,2,16
22111.0,88380.0,2.0,57,9,3,2,16
33911.0,108493.68,2.0,57,15,3,2,16
541910.0,110000.0,2.0,57,4,3,2,16
611310.0,110000.0,2.0,3,7,2,2,13
238990.0,41433.6,2.0,35,36,2,3,9
541330.0,83976.0,2.0,24,33,1,2,39
541511.0,101150.4,2.0,57,33,3,0,16
541511.0,98405.0,2.0,57,48,2,2,16
523120.0,125000.0,2.0,57,36,3,3,16
541511.0,104936.0,2.0,57,33,3,2,16
334413.0,88483.0,2.0,57,14,1,3,16
423220.0,60674.0,2.0,57,10,1,2,16
541511.0,112000.0,2.0,24,20,3,2,16
54191.0,94661.0,2.0,57,15,2,2,16
524114.0,106650.0,2.0,57,10,3,2,16
541511.0,66622.0,2.0,57,48,0,2,16
312112.0,116542.4,2.0,57,6,3,2,35
541519.0,82868.0,2.0,57,46,0,3,16
541511.0,115000.0,2.0,57,4,3,2,16
523110.0,150000.0,2.0,24,36,3,2,16
334515.0,81600.0,2.0,24,25,3,2,16
238990.0,41433.6,2.0,35,36,2,3,9
541512.0,97614.0,2.0,57,40,3,2,16
238990.0,41433.6,2.0,35,36,2,3,9
33522.0,87500.0,2.0,45,23,3,2,26
519190.0,85000.0,2.0,57,36,1,2,16
611310.0,150000.0,2.0,26,40,1,2,16
334516.0,84573.0,2.0,116,4,1,2,16
541511.0,67424.0,2.0,57,40,1,2,16
541512.0,108000.0,2.0,57,10,2,2,16
541512.0,97614.4,2.0,57,40,3,2,16
54161.0,71364.8,2.0,57,29,1,2,16
518112.0,130000.0,2.0,57,4,3,2,16
541511.0,131100.0,2.0,57,4,2,2,16
541511.0,120000.0,2.0,62,33,3,2,16
51121.0,124000.0,2.0,57,4,3,2,16
331111.0,95972.0,2.0,57,40,3,2,16
325414.0,110000.0,2.0,26,20,1,2,16
541511.0,111500.0,2.0,57,20,2,2,16
623110.0,87921.6,2.0,102,15,3,2,2
541910.0,90000.0,2.0,141,4,0,2,16
213112.0,102482.0,2.0,47,46,1,2,16
541511.0,131100.0,2.0,139,4,3,2,16
541512.0,107099.0,2.0,57,4,1,2,16
51121.0,123432.0,2.0,57,51,2,3,35
541511.0,88442.0,2.0,57,40,3,2,16
52232.0,107099.2,2.0,57,4,2,2,16
541511.0,108500.0,2.0,57,33,3,2,16
424930.0,37500.0,2.0,27,9,2,0,16
325411.0,110000.0,2.0,57,4,3,2,16
524114.0,57969.6,2.0,24,12,3,2,16
211112.0,123282.0,2.0,57,4,3,2,16
611310.0,80.0,1.0,57,40,1,2,16
541511.0,82867.2,2.0,89,33,1,2,16
6113.0,89000.0,2.0,117,20,0,2,16
611310.0,107000.0,2.0,126,43,0,2,16
541511.0,118372.8,2.0,57,20,3,2,16
3336.0,70000.0,2.0,28,16,1,2,16
62111.0,190000.0,2.0,37,1,0,2,16
33911.0,102586.0,2.0,57,16,2,2,16
611310.0,64610.0,2.0,106,45,0,2,16
213112.0,102482.0,2.0,46,46,1,2,16
336411.0,102890.0,2.0,24,4,3,2,16
523920.0,98000.0,2.0,57,36,1,2,16
541519.0,72000.0,2.0,57,46,0,3,16
322110.0,156000.0,2.0,24,6,3,2,28
448120.0,95000.0,2.0,57,20,3,2,16
519190.0,135000.0,2.0,57,4,2,2,16
522210.0,106537.6,2.0,57,36,3,2,16
541511.0,118372.8,2.0,57,20,3,2,16
541511.0,118372.8,2.0,57,20,3,2,16
522390.0,106392.0,2.0,57,9,1,3,16
454111.0,112258.0,2.0,57,51,1,2,16
486210.0,89680.0,2.0,24,46,3,2,16
5416.0,75000.0,2.0,57,21,0,2,16
541511.0,115876.8,2.0,57,4,3,3,16
541519.0,110000.0,2.0,57,51,3,3,16
541330.0,94369.6,2.0,24,51,2,2,39
446120.0,95900.0,2.0,57,46,0,2,16
622110.0,69659.2,2.0,57,47,0,2,16
611310.0,53000.0,2.0,3,29,1,2,16
541512.0,120000.0,2.0,57,46,3,3,16
334111.0,95016.0,2.0,57,46,3,2,35
611310.0,101000.0,2.0,57,4,0,2,16
334418.0,103459.0,2.0,57,9,3,2,16
541511.0,115876.8,2.0,24,4,3,3,16
541511.0,118372.8,2.0,57,20,3,2,16
611310.0,316400.0,2.0,57,37,2,3,16
324191.0,85000.0,2.0,57,37,0,2,16
323119.0,102460.8,2.0,57,24,3,2,16
622110.0,150000.0,2.0,101,48,0,2,16
541512.0,113000.0,2.0,5,4,1,2,16
517110.0,94100.0,2.0,85,9,3,2,39
611620.0,55000.0,2.0,138,33,1,2,16
541511.0,77522.0,2.0,57,15,1,2,10
523110.0,130000.0,2.0,57,36,3,2,16
541511.0,103000.0,2.0,57,4,2,2,16
325412.0,47361.6,2.0,57,33,0,2,16
541330.0,60000.0,2.0,26,37,2,0,16
541511.0,115876.8,2.0,57,4,3,2,16
326199.0,136885.0,2.0,116,4,3,3,7
334413.0,131020.0,2.0,57,4,3,2,16
516110.0,98904.0,2.0,116,4,3,2,7
334413.0,134550.0,2.0,57,4,3,2,16
523110.0,175000.0,2.0,85,36,2,3,16
334119.0,95867.0,2.0,26,4,2,2,16
51121.0,93152.0,2.0,57,51,1,2,10
524114.0,83803.2,2.0,57,12,3,2,16
541512.0,46488.0,2.0,57,10,0,2,16
541511.0,95000.0,2.0,57,9,3,0,16
518210.0,95056.0,2.0,102,21,3,2,26
51121.0,109445.0,2.0,62,51,1,3,16
3336.0,77813.0,2.0,26,16,1,2,16
3336.0,70429.0,2.0,57,16,1,2,16
523110.0,200000.0,2.0,57,36,2,2,16
541519.0,83595.2,2.0,26,4,1,2,16
611310.0,121000.0,2.0,85,20,0,2,16
541519.0,74235.2,2.0,57,33,1,3,16
541512.0,110000.0,2.0,57,4,1,2,16
541511.0,55244.8,2.0,67,33,0,3,16
541512.0,145000.0,2.0,57,4,2,2,16
541512.0,120000.0,2.0,57,4,1,2,16
332710.0,107848.0,2.0,57,15,3,2,35
523120.0,140000.0,2.0,57,36,3,2,16
523930.0,89980.8,2.0,85,24,2,2,16
32541.0,70012.8,2.0,57,4,2,2,16
541512.0,125000.0,2.0,57,36,1,2,16
334412.0,80000.0,2.0,57,40,3,3,16
62111.0,77084.8,2.0,97,15,1,2,16
481111.0,66768.0,2.0,57,46,1,3,16
333120.0,80964.0,2.0,57,15,1,2,16
541512.0,135000.0,2.0,57,36,0,3,16
5313.0,110000.0,2.0,57,9,3,2,16
5182.0,156000.0,2.0,106,4,3,2,16
561330.0,44616.0,2.0,57,36,0,2,16
541511.0,95784.0,2.0,57,20,2,2,16
42345.0,106891.2,2.0,57,4,3,2,16
424330.0,125549.0,2.0,57,36,1,2,16
622110.0,175000.0,2.0,57,20,0,2,16
334220.0,83595.2,2.0,57,4,1,3,16
541511.0,123011.2,2.0,57,33,1,3,16
611310.0,120510.0,2.0,61,19,0,2,16
621210.0,80000.0,2.0,116,46,0,2,10
6117.0,40170.0,2.0,57,10,0,2,16
622110.0,40560.0,2.0,102,15,1,2,16
423120.0,85592.0,2.0,116,1,3,2,7
541511.0,97052.8,2.0,57,48,2,2,16
541512.0,84178.0,2.0,57,48,3,2,16
541512.0,135000.0,2.0,57,4,2,2,16
611310.0,50154.0,2.0,102,52,0,2,17
611610.0,57969.6,2.0,26,4,3,3,32
541511.0,118372.8,2.0,57,20,3,2,16
332410.0,100693.0,2.0,57,1,3,0,16
541511.0,115876.8,2.0,57,4,3,3,16
611310.0,120000.0,2.0,63,15,0,2,16
621111.0,200000.0,2.0,57,17,2,2,16
611310.0,90178.0,2.0,24,15,2,2,16
541310.0,70054.0,2.0,24,36,1,2,39
541611.0,48963.0,2.0,87,7,0,2,16
611310.0,45500.0,2.0,105,25,0,2,16
32532.0,92568.0,2.0,3,16,2,2,16
523920.0,103334.4,2.0,57,40,3,2,16
517910.0,142875.2,2.0,57,9,3,2,16
512110.0,104990.6,2.0,126,4,1,2,16
444110.0,122813.0,2.0,85,10,3,2,16
334111.0,104215.0,2.0,57,4,2,2,16
541310.0,65000.0,2.0,54,15,0,3,16
334111.0,141897.6,2.0,42,4,1,2,16
611310.0,30810.0,2.0,117,15,0,2,16
333120.0,93600.0,2.0,57,13,3,2,16
4231.0,79518.4,2.0,66,4,3,2,6
541512.0,90315.0,2.0,57,4,2,2,16
541512.0,108000.0,2.0,57,25,3,2,16
334418.0,113360.0,2.0,57,4,1,2,16
523930.0,80000.0,2.0,26,36,1,2,16
611310.0,82451.0,2.0,24,4,1,2,39
541519.0,76500.0,2.0,57,25,2,3,16
541110.0,55000.0,2.0,136,4,1,2,3
51121.0,129600.0,2.0,117,51,2,2,16
541519.0,96720.0,2.0,57,51,2,2,16
336111.0,110000.0,2.0,57,4,1,2,16
541511.0,105372.8,2.0,57,48,1,2,16
541511.0,118040.0,2.0,57,20,3,2,22
541511.0,65000.0,2.0,57,9,1,0,16
541511.0,83844.8,2.0,57,36,1,2,16
331111.0,86944.0,2.0,57,2,1,2,16
425110.0,95846.0,2.0,126,33,0,2,16
336411.0,87610.0,2.0,112,17,1,2,16
516110.0,160000.0,2.0,90,4,3,2,16
517110.0,87000.0,2.0,57,23,1,2,16
611310.0,36310.0,2.0,62,15,0,2,16
522390.0,106392.0,2.0,24,9,1,2,16
622110.0,290000.0,2.0,57,40,1,2,16
311991.0,76211.2,2.0,25,9,3,2,16
541380.0,43000.0,2.0,59,51,0,2,16
448310.0,33529.6,2.0,97,21,2,0,9
541330.0,121326.0,2.0,57,46,1,2,16
611310.0,60000.0,2.0,26,21,0,2,16
541710.0,151000.0,2.0,45,21,1,2,16
551112.0,92726.4,2.0,57,15,3,2,16
541511.0,85571.2,2.0,57,4,1,2,16
541511.0,69000.0,2.0,57,36,0,3,16
541620.0,128876.8,2.0,57,4,3,2,16
541512.0,120000.0,2.0,57,4,2,3,16
541611.0,77600.0,2.0,106,15,1,0,10
454111.0,106537.6,2.0,57,4,2,2,16
541511.0,85218.0,2.0,57,23,2,2,16
334290.0,77688.0,2.0,57,48,1,2,16
541690.0,46.05,1.0,57,52,2,3,16
541511.0,79289.6,2.0,57,21,1,3,16
541710.0,103105.6,2.0,57,36,3,2,16
622110.0,104998.4,2.0,102,36,0,2,16
611310.0,65520.0,2.0,116,23,2,2,16
611310.0,60000.0,2.0,57,16,0,2,16
531312.0,70200.0,2.0,75,36,1,2,10
611310.0,57000.0,2.0,6,31,0,2,16
541511.0,94577.6,2.0,57,21,2,3,16
323110.0,85072.0,2.0,57,21,0,2,16
33441.0,125000.04,2.0,57,46,3,2,35
541512.0,98655.0,2.0,57,48,3,2,16
541511.0,79300.0,2.0,57,4,1,2,16
541710.0,170000.0,2.0,123,25,1,2,16
541611.0,77600.0,2.0,106,15,1,3,10
541511.0,60000.0,2.0,57,33,0,2,16
541612.0,135000.0,2.0,57,4,3,2,16
334111.0,120000.0,2.0,126,4,1,2,16
522110.0,76282.0,2.0,102,36,0,2,16
541330.0,94369.6,2.0,116,51,2,2,16
522130.0,95680.0,2.0,79,15,3,2,16
518112.0,125000.0,2.0,57,4,1,2,16
334111.0,120000.0,2.0,136,4,1,2,16
517.0,77646.0,2.0,97,4,1,2,16
621310.0,45240.0,2.0,116,40,0,2,10
532230.0,185000.0,2.0,57,4,3,2,16
541519.0,120000.0,2.0,57,4,3,2,16
335312.0,70885.0,2.0,57,46,0,2,16
212325.0,60000.0,2.0,106,10,1,2,16
541511.0,118040.0,2.0,57,20,3,2,16
238990.0,48755.2,2.0,102,36,3,0,16
624310.0,32000.0,2.0,26,37,1,3,11
541211.0,54000.0,2.0,57,48,0,0,16
541511.0,101000.0,2.0,57,48,3,2,16
517910.0,88420.8,2.0,57,46,3,0,16
611310.0,71000.0,2.0,24,5,0,2,16
523120.0,125000.0,2.0,57,36,3,2,16
51721.0,110344.0,2.0,26,51,3,3,16
446110.0,84406.4,2.0,57,21,0,3,16
5239.0,150000.0,2.0,62,20,2,2,16
621111.0,180000.0,2.0,67,33,2,3,29
326299.0,70040.0,2.0,57,15,2,2,16
541614.0,80953.6,2.0,57,29,1,2,16
325412.0,76897.6,2.0,81,32,1,2,26
541513.0,117000.0,2.0,57,20,3,3,16
813110.0,88566.4,2.0,116,4,3,2,10
541710.0,65541.0,2.0,57,33,0,2,16
621340.0,81868.8,2.0,57,4,2,2,16
541512.0,94500.0,2.0,57,4,1,3,16
541330.0,78811.2,2.0,42,23,1,0,16
541511.0,83000.0,2.0,57,46,1,2,16
3254.0,76149.0,2.0,26,40,1,2,16
236220.0,85655.0,2.0,57,4,3,2,16
541330.0,74069.0,2.0,26,36,1,2,16
512110.0,93246.4,2.0,45,4,3,2,26
541511.0,90792.0,2.0,57,46,3,2,16
541512.0,100785.5,2.0,57,0,3,3,16
541990.0,94868.8,2.0,57,46,2,2,16
334413.0,109741.0,2.0,57,4,3,2,16
541511.0,79289.6,2.0,57,21,1,2,16
54161.0,200000.0,2.0,57,36,3,2,16
54171.0,86724.0,2.0,57,15,1,2,16
611310.0,120000.0,2.0,57,48,0,2,16
541511.0,94577.6,2.0,57,21,2,2,16
541511.0,81495.0,2.0,57,4,3,3,16
611310.0,53000.0,2.0,26,48,0,3,16
334111.0,87922.0,2.0,57,34,1,2,16
541511.0,93000.0,2.0,18,4,1,2,16
541219.0,65000.0,2.0,93,8,0,3,16
621210.0,70000.0,2.0,59,23,1,3,16
325411.0,82200.0,2.0,57,4,0,2,16
541511.0,118040.0,2.0,57,20,3,2,26
334119.0,142880.0,2.0,24,4,3,2,16
334290.0,107433.0,2.0,57,4,0,2,16
541511.0,77708.8,2.0,42,4,1,2,16
621111.0,350000.0,2.0,57,36,2,2,16
622110.0,133500.0,2.0,57,36,0,2,16
622110.0,104998.4,2.0,57,36,0,2,16
334290.0,76000.0,2.0,57,20,1,2,16
611310.0,135000.0,2.0,10,40,0,2,16
54151.0,120000.0,2.0,57,20,3,2,26
611310.0,56650.0,2.0,57,37,0,2,16
622110.0,150000.0,2.0,57,51,0,2,16
523110.0,150000.0,2.0,138,36,3,2,16
518210.0,80235.84,2.0,57,36,0,2,16
541310.0,54579.2,2.0,59,4,0,3,16
523920.0,150000.0,2.0,57,36,3,2,16
541512.0,147500.0,2.0,57,4,2,2,16
3336.0,73900.0,2.0,57,16,2,2,16
541519.0,90000.0,2.0,57,5,0,2,16
481111.0,61007.0,2.0,57,3,0,3,16
621610.0,82451.2,2.0,123,4,1,2,28
334413.0,115000.0,2.0,116,4,2,2,16
446110.0,75628.8,2.0,57,21,1,2,16
541710.0,45386.0,2.0,126,40,0,2,16
541511.0,101108.8,2.0,57,40,3,2,16
334290.0,116542.4,2.0,57,6,3,2,16
2211.0,113299.92,2.0,57,4,3,2,16
333132.0,71760.0,2.0,26,46,1,2,16
541512.0,125000.0,2.0,57,4,1,2,16
541511.0,69000.0,2.0,57,36,0,2,16
541690.0,116396.8,2.0,126,48,3,2,16
541613.0,105456.0,2.0,24,36,3,2,16
812112.0,29245.0,2.0,116,15,2,3,3
522210.0,92000.0,2.0,57,15,0,2,16
611310.0,385000.0,2.0,57,52,2,2,16
541512.0,111052.0,2.0,57,4,2,2,16
62211.0,190000.0,2.0,57,34,0,2,16
541512.0,138690.0,2.0,57,4,3,2,16
611310.0,105000.0,2.0,69,4,2,2,10
611310.0,256856.0,2.0,85,24,0,2,16
62111.0,88276.0,2.0,57,24,3,2,16
334119.0,165000.0,2.0,116,4,3,2,16
541110.0,125000.0,2.0,24,4,2,3,16
334119.0,113365.0,2.0,57,4,3,2,16
3254.0,194801.0,2.0,25,16,0,2,16
62121.0,73923.2,2.0,116,4,0,2,10
334413.0,138000.0,2.0,24,4,3,2,16
334119.0,113365.0,2.0,57,4,3,2,16
334119.0,131025.0,2.0,57,4,3,2,16
334413.0,85051.2,2.0,57,4,1,2,16
51121.0,102860.0,2.0,57,51,2,2,16
541511.0,77522.0,2.0,57,15,1,2,16
523999.0,120800.0,2.0,57,20,2,2,16
454111.0,81786.0,2.0,26,51,1,2,16
454112.0,137000.0,2.0,57,4,3,2,16
334220.0,97510.0,2.0,57,4,2,3,16
541511.0,69451.2,2.0,57,36,0,2,16
523920.0,122200.0,2.0,57,4,3,2,16
334413.0,131020.0,2.0,126,4,3,2,16
523110.0,120000.0,2.0,57,33,3,2,16
541511.0,82900.0,2.0,57,46,1,2,16
541519.0,91000.0,2.0,42,4,1,2,16
541690.0,84344.0,2.0,57,52,1,3,16
523999.0,100000.0,2.0,57,20,3,2,16
518112.0,95000.0,2.0,10,4,1,0,16
622110.0,209400.0,2.0,89,30,0,2,16
519190.0,86000.0,2.0,57,36,1,2,16
3391.0,118000.0,2.0,57,40,3,3,16
541519.0,91000.0,2.0,85,4,1,2,16
561320.0,60.0,1.0,57,23,1,2,16
611110.0,88212.8,2.0,57,12,3,2,16
541512.0,114567.0,2.0,57,4,2,2,16
541512.0,94500.0,2.0,57,4,1,2,16
623220.0,65125.0,2.0,126,4,2,2,16
541512.0,143000.0,2.0,57,4,3,3,16
5416.0,150000.0,2.0,57,15,3,3,16
722211.0,72238.4,2.0,102,4,1,3,16
622110.0,109616.0,2.0,57,4,3,2,16
452111.0,112200.0,2.0,138,51,3,2,16
493120.0,140000.0,2.0,138,10,3,2,16
541512.0,123282.0,2.0,57,4,2,2,16
541512.0,103709.0,2.0,57,4,1,2,16
541519.0,74235.2,2.0,57,33,1,2,10
541511.0,82000.0,2.0,57,37,2,2,16
541511.0,108368.0,2.0,57,33,3,3,16
621610.0,87000.0,2.0,102,36,1,2,16
621111.0,150000.0,2.0,57,23,0,3,16
334413.0,76128.0,2.0,57,4,0,2,16
814110.0,27518.4,2.0,39,21,3,0,2
334417.0,85009.6,2.0,57,40,3,2,16
522294.0,97053.0,2.0,57,7,2,3,16
621111.0,190000.0,2.0,105,37,0,2,16
237120.0,46030.0,2.0,102,11,3,2,16
621111.0,195000.0,2.0,89,40,0,2,16
541710.0,59353.83,2.0,26,21,0,2,16
488510.0,38064.0,2.0,26,4,0,0,16
541511.0,92550.0,2.0,57,37,0,3,16
541710.0,166400.0,2.0,124,1,1,2,16
524114.0,73827.0,2.0,57,6,0,2,16
5112.0,108472.0,2.0,57,20,3,2,16
21222.0,104645.0,2.0,85,3,3,2,16
541511.0,45000.0,2.0,57,48,0,2,16
524114.0,93000.0,2.0,26,23,2,2,16
541511.0,83762.0,2.0,57,4,1,2,16
622110.0,200000.0,2.0,57,2,0,2,16
334413.0,112716.0,2.0,57,4,2,2,16
622110.0,110000.0,2.0,36,37,0,2,16
622110.0,20.95,1.0,24,46,1,2,16
621210.0,70000.0,2.0,59,23,0,2,16
33441.0,115024.0,2.0,24,46,3,2,16
518112.0,75608.0,2.0,57,4,1,2,16
541330.0,66809.6,2.0,97,31,0,2,16
622110.0,160000.0,2.0,57,44,0,2,16
541511.0,85134.4,2.0,57,40,1,2,16
518112.0,75608.0,2.0,57,4,1,2,16
611310.0,82000.0,2.0,97,15,0,2,16
212221.0,450000.0,2.0,90,5,3,2,16
541512.0,95264.0,2.0,57,15,3,2,16
523110.0,90000.0,2.0,57,36,1,3,16
923110.0,92019.2,2.0,97,4,1,2,16
541330.0,82388.8,2.0,57,17,1,3,16
541511.0,70865.6,2.0,57,4,1,3,16
541519.0,79102.4,2.0,57,4,1,3,16
522291.0,66000.0,2.0,57,15,1,2,16
541511.0,117707.2,2.0,57,33,3,0,16
621511.0,106371.0,2.0,57,4,3,2,16
541519.0,79102.4,2.0,57,4,1,2,16
621210.0,74360.0,2.0,116,4,1,3,28
446110.0,64625.6,2.0,102,11,0,2,16
238210.0,72238.4,2.0,116,4,1,3,28
541360.0,78042.0,2.0,57,46,0,2,16
621610.0,65603.0,2.0,24,15,1,2,16
5415.0,70928.0,2.0,57,31,2,2,16
6211.0,166400.0,2.0,93,43,0,2,16
611310.0,54000.0,2.0,89,5,0,2,17
611310.0,100000.0,2.0,45,37,0,2,16
333120.0,82000.0,2.0,57,10,3,2,16
541330.0,101508.0,2.0,26,46,1,2,16
541511.0,96700.08,2.0,24,25,1,2,39
611310.0,300000.0,2.0,85,46,2,3,16
541511.0,88000.0,2.0,57,15,1,2,16
541511.0,137051.2,2.0,57,37,3,3,16
621111.0,120000.0,2.0,63,21,0,2,16
33411.0,70865.6,2.0,102,4,1,2,16
2211.0,105934.0,2.0,57,4,3,2,16
221122.0,87000.0,2.0,26,4,1,0,16
621111.0,180000.0,2.0,57,46,1,2,16
621111.0,182000.0,2.0,97,36,0,2,16
541512.0,88000.0,2.0,57,4,0,2,16
517212.0,100016.0,2.0,24,46,1,3,39
561720.0,73216.0,2.0,116,9,3,2,7
622110.0,180000.0,2.0,57,37,1,2,16
622310.0,300000.0,2.0,95,40,1,2,16
325411.0,157602.0,2.0,57,4,3,2,16
541511.0,94411.2,2.0,57,15,1,3,16
622110.0,175000.0,2.0,18,20,0,2,16
522210.0,87444.0,2.0,116,15,1,2,16
621111.0,200000.0,2.0,57,13,1,2,16
551112.0,120000.0,2.0,57,15,3,2,16
5241.0,118965.0,2.0,57,13,3,2,16
611310.0,190500.0,2.0,85,46,2,2,16
541511.0,65000.16,2.0,18,25,0,2,26
541519.0,95908.8,2.0,57,4,3,3,16
54151.0,82900.0,2.0,57,46,1,2,35
541513.0,117000.0,2.0,57,20,3,3,16
541511.0,100000.0,2.0,106,36,1,2,16
541330.0,156000.0,2.0,85,46,3,2,16
611310.0,95000.0,2.0,85,46,1,2,16
3344.0,94750.0,2.0,26,4,1,2,17
522291.0,91271.0,2.0,57,15,2,2,16
523999.0,69750.0,2.0,57,5,1,2,16
522291.0,91271.0,2.0,102,15,2,2,16
511210.0,133078.4,2.0,57,4,3,2,16
522291.0,95800.0,2.0,143,15,1,2,16
522291.0,80600.0,2.0,26,15,1,2,16
334111.0,99820.0,2.0,57,5,3,2,16
5179.0,70000.0,2.0,97,40,1,2,17
5241.0,101565.0,2.0,24,20,3,3,16
541511.0,190000.0,2.0,57,36,1,3,16
541511.0,190000.0,2.0,57,36,1,2,16
522291.0,82000.0,2.0,57,15,1,2,16
519190.0,86000.0,2.0,57,36,1,2,16
325412.0,60403.2,2.0,57,33,1,2,16
541511.0,115876.8,2.0,57,4,3,2,16
541330.0,90000.0,2.0,112,20,2,2,16
541511.0,117400.0,2.0,57,46,3,2,16
334111.0,86100.0,2.0,143,46,1,2,16
446110.0,99965.0,2.0,57,36,0,2,16
5416.0,60000.0,2.0,102,15,1,3,16
541511.0,85000.0,2.0,57,21,1,2,16
611710.0,51272.0,2.0,57,33,0,2,16
621111.0,166400.0,2.0,75,3,0,2,16
621111.0,166400.0,2.0,57,3,0,2,16
323119.0,33467.2,2.0,126,4,0,3,11
541511.0,74235.2,2.0,57,33,1,3,16
541511.0,117800.0,2.0,57,33,3,2,16
523110.0,165000.0,2.0,57,36,2,2,16
541990.0,82000.0,2.0,110,9,3,2,28
523110.0,285000.0,2.0,99,36,3,2,16
334310.0,120000.0,2.0,57,4,1,2,16
541519.0,84800.0,2.0,57,15,0,3,16
424330.0,49000.0,2.0,116,9,1,2,7
523110.0,175000.0,2.0,85,36,2,2,16
3336.0,73900.0,2.0,57,16,2,2,16
611310.0,40955.2,2.0,126,4,0,3,10
54151.0,81000.0,2.0,57,47,1,0,16
446110.0,87069.0,2.0,57,24,3,2,16
523.0,120000.0,2.0,118,7,3,3,16
541511.0,106891.2,2.0,57,4,3,3,16
5415.0,123282.0,2.0,97,4,3,3,16
541511.0,82700.8,2.0,106,4,2,2,16
54151.0,100000.0,2.0,26,33,2,2,16
541511.0,110905.6,2.0,57,33,1,3,16
334119.0,108000.0,2.0,57,4,1,2,16
541511.0,105000.0,2.0,42,4,2,2,26
541511.0,110844.0,2.0,57,4,3,2,16
541511.0,113500.0,2.0,106,4,1,2,26
541511.0,74818.0,2.0,57,48,1,2,16
523110.0,125000.0,2.0,57,33,3,2,16
541511.0,83844.8,2.0,57,48,1,3,16
541614.0,87422.0,2.0,57,40,3,2,16
541511.0,80000.0,2.0,57,29,1,2,16
541330.0,76500.0,2.0,57,9,1,2,16
51121.0,99000.0,2.0,57,51,1,2,16
541511.0,87651.2,2.0,57,9,3,2,16
541490.0,97427.2,2.0,66,4,3,2,16
541690.0,79040.0,2.0,57,23,1,2,16
51121.0,103017.0,2.0,26,51,1,2,16
523920.0,117707.2,2.0,57,33,3,3,16
622110.0,160000.0,2.0,93,34,0,2,17
622110.0,250000.0,2.0,57,40,2,2,16
541710.0,160000.0,2.0,42,33,1,2,16
33441.0,85680.0,2.0,57,46,1,3,16
334119.0,133080.0,2.0,57,4,3,2,16
541511.0,115000.0,2.0,57,4,1,2,16
541511.0,98862.4,2.0,57,51,3,2,16
541511.0,74500.0,2.0,57,36,1,2,16
541511.0,125000.0,2.0,57,4,1,2,16
33441.0,107245.0,2.0,66,46,3,2,26
541611.0,100000.0,2.0,57,33,0,2,26
5241.0,77250.0,2.0,57,13,3,2,16
51121.0,94286.0,2.0,26,51,1,2,16
5241.0,85425.0,2.0,57,13,3,2,16
541511.0,9603360.0,2.0,57,8,3,3,16
213112.0,91499.0,2.0,142,6,3,2,16
722110.0,32885.0,2.0,26,4,3,2,4
81411.0,32600.0,2.0,102,10,3,0,28
334220.0,128773.0,2.0,123,25,3,3,26
23622.0,3768960.0,2.0,85,21,2,3,9
423610.0,95000.0,2.0,97,15,1,2,16
541618.0,105580.8,2.0,116,4,1,2,3
541511.0,100000.0,2.0,57,4,1,2,16
561720.0,17160.0,2.0,102,35,0,3,3
445110.0,49088.0,2.0,133,36,0,0,16
336111.0,145000.0,2.0,24,4,1,2,16
541110.0,84261.0,2.0,126,46,0,3,16
334111.0,110000.0,2.0,57,4,2,2,16
334413.0,110000.0,2.0,26,4,1,2,16
541511.0,95000.0,2.0,26,33,1,2,16
334210.0,84739.2,2.0,57,33,3,2,16
